liquor_id,liquor_name,ingredient_id,ingredient_name,origin
39,absinthe,5649,sashimi_grade_tuna,생선
39,absinthe,2363,firm_white_fish,생선
39,absinthe,6874,white_fish_fillet,생선
39,absinthe,1222,chili_pepper,매운 음식
39,absinthe,1223,chili_pepper_flake,매운 음식
39,absinthe,1962,dried_chili_pepper_flake,매운 음식
39,absinthe,1997,dried_hot_chili_pepper,매운 음식
39,absinthe,2000,dried_hot_red_chili_pepper,매운 음식
39,absinthe,2054,dried_red_chili_pepper,매운 음식
39,absinthe,2103,dry_chili_pepper,매운 음식
39,absinthe,2466,fresh_chili_pepper,매운 음식
39,absinthe,2992,green_chili_pepper,매운 음식
39,absinthe,3054,ground_ancho_chili_pepper,매운 음식
39,absinthe,3106,ground_red_chili_pepper,매운 음식
39,absinthe,3326,hot_chili_pepper,매운 음식
39,absinthe,3339,hot_green_chili_pepper,매운 음식
39,absinthe,3355,hot_red_chili_pepper,매운 음식
39,absinthe,5279,red_chili_pepper,매운 음식
39,absinthe,5738,serrano_chili_pepper,매운 음식
39,absinthe,6392,thai_red_chili_pepper,매운 음식
39,absinthe,508,black_soy_sauce,발효 음식
39,absinthe,1836,dark_soy_sauce,발효 음식
39,absinthe,2881,gluten_free_soy_sauce,발효 음식
39,absinthe,3508,japanese_soy_sauce,발효 음식
39,absinthe,3574,kikkoman_soy_sauce,발효 음식
39,absinthe,3826,light_soy_sauce,발효 음식
39,absinthe,3988,low_sodium_soy_sauce,발효 음식
39,absinthe,4338,mushroom_soy_sauce,발효 음식
39,absinthe,5396,reduced_sodium_soy_sauce,발효 음식
39,absinthe,5997,soy_sauce,발효 음식
